employee_id,skill_id,skill_level,skill_progress
9808,20,Intermediate,71
45191,4,Intermediate,44
45191,19,Beginner,12
14349,9,Beginner,65
51206,19,Advanced,36
15138,15,Beginner,79
15138,5,Beginner,65
15138,10,Advanced,34
18846,10,Intermediate,11
18846,2,Beginner,24
70986,19,Advanced,97
52768,12,Intermediate,27
81249,4,Intermediate,53
39294,20,Intermediate,52
39294,12,Beginner,13
32951,5,Advanced,16
32951,8,Advanced,24
68320,11,Intermediate,51
68320,13,Intermediate,6
68320,14,Advanced,52
31732,2,Intermediate,52
31732,10,Advanced,15
62549,15,Intermediate,36
62549,19,Intermediate,40
52947,14,Beginner,70
52947,10,Intermediate,64
82599,20,Intermediate,75
82599,13,Intermediate,58
95780,8,Beginner,68
70273,1,Beginner,15
31968,19,Intermediate,46
84059,3,Intermediate,89
84059,9,Advanced,58
84059,19,Advanced,82
27233,15,Beginner,43
27233,19,Beginner,34
22296,16,Advanced,19
42902,8,Beginner,28
76893,11,Beginner,94
76893,10,Intermediate,45
6851,5,Intermediate,36
6851,10,Intermediate,35
6851,2,Advanced,100
44966,4,Advanced,77
50566,3,Beginner,21
50566,11,Beginner,79
50566,1,Advanced,19
51923,20,Intermediate,37
51923,9,Advanced,76
25760,1,Advanced,73
25760,16,Beginner,33
25760,14,Intermediate,1
48702,7,Beginner,19
31677,13,Beginner,97
60452,3,Intermediate,15
99899,12,Advanced,20
49220,19,Advanced,71
49220,3,Advanced,96
1104,13,Intermediate,72
69334,12,Advanced,2
98807,2,Intermediate,88
98807,3,Intermediate,60
98807,12,Advanced,89
18996,2,Intermediate,16
98410,19,Intermediate,9
59301,8,Beginner,59
59301,2,Intermediate,96
90068,8,Advanced,9
8043,8,Advanced,27
8043,9,Advanced,23
36701,16,Intermediate,95
36701,17,Advanced,10
47909,16,Advanced,73
47909,6,Beginner,63
50932,1,Beginner,67
50932,15,Beginner,70
50932,20,Beginner,4
88883,17,Advanced,12
88883,9,Advanced,42
88883,4,Beginner,35
6873,17,Beginner,71
75069,20,Intermediate,65
73623,13,Advanced,72
16835,6,Beginner,16
16835,13,Beginner,24
16835,10,Intermediate,30
55159,16,Advanced,43
75283,7,Beginner,27
48612,10,Advanced,6
48612,13,Intermediate,64
48612,16,Intermediate,65
20827,13,Intermediate,3
20827,10,Intermediate,43
20827,16,Beginner,44
98288,4,Advanced,80
35156,17,Intermediate,71
35156,18,Intermediate,11
35156,7,Advanced,76
53238,7,Intermediate,59
53238,3,Beginner,37
53238,16,Beginner,19
64511,15,Intermediate,10
64511,13,Intermediate,44
64511,20,Advanced,63
89419,17,Intermediate,93
89419,15,Beginner,13
89419,11,Beginner,93
65220,11,Beginner,27
61316,11,Beginner,31
61316,18,Intermediate,95
24879,11,Beginner,13
47659,6,Beginner,39
38464,8,Advanced,67
38464,2,Beginner,100
9838,4,Advanced,57
9838,8,Beginner,22
98852,18,Advanced,12
98852,19,Advanced,45
98852,17,Advanced,71
2497,18,Beginner,59
2497,3,Intermediate,93
2497,11,Beginner,85
87601,6,Beginner,27
78640,14,Beginner,96
78640,20,Beginner,42
78640,6,Intermediate,62
90766,16,Beginner,16
76985,18,Advanced,68
76985,7,Beginner,13
14519,16,Intermediate,18
12388,9,Advanced,96
12388,18,Beginner,72
93344,17,Beginner,33
93344,18,Beginner,36
93344,2,Beginner,13
70277,8,Intermediate,93
47182,15,Beginner,34
47182,9,Intermediate,38
47182,18,Advanced,66
69202,15,Beginner,29
69202,11,Advanced,40
69202,2,Advanced,81
80354,15,Advanced,78
80354,5,Intermediate,41
80354,17,Advanced,1
54120,1,Intermediate,96
54120,13,Advanced,85
45136,5,Intermediate,97
45136,7,Beginner,37
45136,8,Intermediate,39
5310,8,Advanced,22
5310,6,Beginner,38
60384,12,Intermediate,86
60384,20,Beginner,46
9528,8,Intermediate,59
9528,12,Advanced,12
17371,2,Beginner,86
17371,8,Advanced,6
89200,10,Advanced,9
89200,7,Advanced,12
89200,3,Intermediate,15
99013,9,Beginner,71
99013,18,Intermediate,94
99013,3,Beginner,7
55410,15,Beginner,11
64587,13,Advanced,27
64587,11,Intermediate,39
64587,4,Advanced,31
82924,2,Intermediate,51
82924,11,Intermediate,30
99005,8,Beginner,54
29069,10,Intermediate,82
29069,11,Advanced,18
29069,3,Advanced,73
2742,2,Intermediate,82
2742,14,Intermediate,9
74059,9,Advanced,12
74059,3,Advanced,93
83185,1,Advanced,97
83185,9,Advanced,52
83185,19,Intermediate,96
73074,9,Advanced,83
73074,6,Intermediate,43
73074,12,Intermediate,6
22774,15,Advanced,17
22774,11,Intermediate,0
22774,16,Intermediate,68
49879,12,Intermediate,51
49879,7,Advanced,44
49879,18,Advanced,24
84817,15,Advanced,53
6124,19,Advanced,7
6124,4,Advanced,0
6124,1,Beginner,30
69795,3,Beginner,62
69795,11,Beginner,87
69795,18,Beginner,35
93427,2,Intermediate,28
93427,8,Advanced,59
93427,15,Beginner,60
49566,17,Beginner,31
49566,15,Advanced,49
92350,3,Intermediate,58
92350,19,Beginner,43
92350,6,Beginner,72
88472,14,Intermediate,32
88472,2,Beginner,67
95034,13,Beginner,39
49340,2,Beginner,32
49340,20,Beginner,36
93242,11,Advanced,18
75064,5,Advanced,88
75064,18,Beginner,38
75064,15,Beginner,18
47490,6,Intermediate,83
29131,2,Intermediate,29
80683,14,Intermediate,32
96636,5,Beginner,80
96636,11,Beginner,87
96636,18,Advanced,30
5291,18,Beginner,8
7091,15,Intermediate,8
7091,4,Advanced,91
14312,4,Beginner,89
14312,5,Advanced,36
39894,4,Intermediate,66
39894,2,Beginner,88
66693,10,Advanced,46
66693,9,Advanced,0
58480,20,Intermediate,66
58480,7,Advanced,40
63104,1,Beginner,53
63104,15,Intermediate,95
63104,9,Advanced,90
15386,15,Advanced,77
15386,4,Beginner,93
15386,2,Beginner,85
62691,7,Advanced,57
62691,13,Beginner,32
91780,19,Beginner,9
91780,16,Beginner,100
86322,9,Beginner,53
86322,12,Beginner,26
86762,4,Advanced,51
86762,8,Advanced,22
86762,13,Advanced,73
74335,20,Beginner,68
74335,11,Advanced,77
34447,15,Beginner,26
34447,9,Advanced,5
36086,2,Intermediate,63
68535,20,Intermediate,53
68535,1,Intermediate,62
68535,7,Beginner,5
60564,18,Beginner,1
57195,6,Beginner,36
2520,8,Beginner,78
2520,17,Beginner,78
98033,9,Intermediate,90
76928,13,Beginner,25
76605,17,Advanced,49
76605,14,Beginner,59
76605,18,Advanced,50
4817,9,Advanced,81
54777,18,Intermediate,12
54777,19,Beginner,87
54777,12,Advanced,31
9504,13,Beginner,27
9504,15,Advanced,64
9504,17,Intermediate,33
3666,16,Advanced,35
3666,2,Intermediate,77
3666,11,Advanced,49
91949,13,Intermediate,38
91949,7,Intermediate,20
91949,19,Beginner,69
71907,15,Advanced,74
7288,19,Beginner,78
76128,10,Intermediate,39
76128,18,Beginner,90
76128,20,Intermediate,9
90451,12,Beginner,91
90451,7,Intermediate,12
37058,10,Beginner,40
37058,13,Intermediate,74
69787,5,Beginner,18
69787,14,Intermediate,79
69787,20,Beginner,14
59182,9,Advanced,60
59182,8,Advanced,23
52861,9,Beginner,36
11176,10,Beginner,92
61476,14,Beginner,25
61476,17,Beginner,34
61476,20,Intermediate,1
71030,20,Beginner,57
10423,16,Intermediate,80
10423,1,Beginner,78
10423,19,Intermediate,17
92154,7,Advanced,29
48710,6,Beginner,66
48710,2,Intermediate,40
96846,12,Advanced,67
96846,7,Beginner,99
96846,10,Advanced,100
64982,15,Advanced,29
64982,12,Advanced,24
64982,20,Intermediate,0
22174,7,Beginner,24
22174,19,Advanced,92
22174,8,Advanced,42
74890,7,Intermediate,26
51055,2,Beginner,28
66465,7,Advanced,21
66465,17,Advanced,85
66465,20,Advanced,29
13904,11,Advanced,39
61322,13,Advanced,58
61322,4,Advanced,79
15817,12,Beginner,4
15817,10,Advanced,24
15817,11,Beginner,69
28020,2,Intermediate,1
28020,6,Advanced,75
6529,20,Beginner,55
4881,16,Beginner,73
4881,3,Beginner,94
4881,8,Advanced,56
5823,9,Intermediate,19
5823,17,Advanced,56
5823,16,Advanced,61
51641,20,Beginner,67
51641,17,Advanced,7
51641,2,Intermediate,88
98883,1,Beginner,42
46925,11,Beginner,36
25002,12,Beginner,50
44376,7,Intermediate,9
44376,6,Beginner,10
44376,15,Advanced,5
50187,16,Intermediate,18
50187,12,Intermediate,62
50187,2,Intermediate,21
55239,18,Intermediate,63
13999,11,Intermediate,58
93652,6,Advanced,34
93652,10,Beginner,3
58790,4,Advanced,36
58790,13,Beginner,88
25609,13,Advanced,61
25609,7,Beginner,49
25609,8,Beginner,84
13837,16,Beginner,44
13837,6,Beginner,21
74411,15,Intermediate,67
74411,20,Intermediate,95
74411,6,Beginner,79
39096,4,Intermediate,83
49300,2,Beginner,95
49300,9,Intermediate,80
49300,14,Beginner,24
64705,14,Advanced,70
64705,11,Intermediate,19
40942,12,Advanced,44
32404,7,Intermediate,78
32404,3,Advanced,89
3716,18,Beginner,55
3716,2,Advanced,78
28743,18,Advanced,64
28743,10,Beginner,8
28743,19,Intermediate,77
50709,4,Advanced,33
50709,6,Advanced,57
50709,1,Beginner,32
4682,7,Intermediate,83
78821,4,Beginner,82
67793,2,Advanced,63
67793,9,Advanced,15
67793,19,Beginner,51
32422,3,Beginner,2
72288,3,Beginner,25
55101,17,Beginner,80
55101,9,Advanced,88
55101,7,Advanced,8
15278,19,Advanced,49
15278,11,Advanced,1
15278,1,Intermediate,88
67587,8,Intermediate,32
67587,4,Advanced,81
67587,5,Intermediate,100
4816,10,Beginner,78
4816,17,Advanced,51
22802,5,Beginner,14
79699,11,Beginner,91
50462,14,Advanced,31
48811,6,Beginner,7
48811,13,Beginner,99
81539,15,Advanced,61
81539,12,Intermediate,85
81539,5,Advanced,72
99120,19,Beginner,23
99120,13,Intermediate,56
99120,15,Advanced,100
28312,7,Beginner,82
28312,3,Intermediate,2
28312,5,Advanced,20
25223,20,Advanced,68
25223,8,Advanced,73
25223,5,Beginner,54
36792,5,Beginner,37
36792,12,Beginner,67
36792,18,Advanced,65
68239,17,Beginner,52
51791,11,Advanced,85
51791,8,Beginner,73
45292,8,Intermediate,55
45292,5,Intermediate,72
45292,12,Advanced,52
19418,5,Beginner,50
19418,9,Advanced,100
90480,3,Beginner,65
90480,9,Advanced,67
44995,17,Intermediate,18
87652,14,Beginner,67
87652,6,Advanced,19
1803,19,Advanced,79
1803,5,Beginner,87
1803,8,Beginner,36
56836,9,Beginner,86
2608,19,Beginner,84
2608,3,Advanced,9
2608,1,Beginner,17
18571,13,Advanced,43
18571,5,Intermediate,41
5837,2,Advanced,22
5837,13,Advanced,3
68477,12,Advanced,94
68477,10,Intermediate,83
68477,6,Beginner,16
41403,17,Advanced,31
41403,8,Advanced,48
20936,8,Advanced,100
20936,13,Beginner,62
61722,4,Beginner,87
61722,2,Advanced,88
8645,16,Beginner,12
46712,17,Beginner,63
46712,13,Intermediate,29
46712,4,Intermediate,37
41875,12,Advanced,5
41875,9,Advanced,26
15905,4,Beginner,91
11482,16,Advanced,32
11482,20,Advanced,10
2765,14,Advanced,30
26750,15,Intermediate,29
4679,19,Intermediate,62
47015,2,Advanced,40
47015,9,Intermediate,55
97121,18,Intermediate,95
95930,3,Intermediate,36
95930,6,Intermediate,54
95930,1,Advanced,26
48493,6,Beginner,87
48493,14,Intermediate,22
32758,1,Intermediate,8
73760,5,Intermediate,81
49781,16,Intermediate,88
14421,5,Advanced,9
29279,5,Intermediate,76
82734,10,Advanced,85
82734,9,Beginner,98
82734,7,Beginner,82
19740,3,Beginner,73
38816,13,Intermediate,64
97593,18,Advanced,66
97593,8,Intermediate,14
97593,17,Intermediate,20
82396,10,Intermediate,64
82396,12,Advanced,62
80300,1,Intermediate,41
80300,12,Advanced,15
80300,5,Beginner,88
35663,6,Advanced,40
35663,2,Intermediate,36
35663,20,Beginner,41
63506,18,Beginner,79
29359,10,Intermediate,32
29359,15,Beginner,3
29359,20,Advanced,49
28368,7,Intermediate,96
75992,18,Beginner,20
75992,10,Advanced,19
75992,14,Beginner,94
43178,17,Advanced,40
43178,3,Intermediate,40
69070,19,Beginner,66
69070,12,Advanced,93
61442,20,Intermediate,20
61442,5,Intermediate,34
61442,15,Intermediate,78
75781,12,Beginner,90
14953,7,Intermediate,85
14953,1,Intermediate,76
41789,13,Beginner,53
41789,19,Advanced,17
88250,8,Advanced,43
88250,20,Intermediate,49
88250,1,Beginner,84
18253,19,Beginner,97
18253,18,Intermediate,15
74829,15,Advanced,73
74829,5,Intermediate,66
92221,13,Intermediate,48
41374,9,Intermediate,42
41374,16,Advanced,35
63768,2,Beginner,10
63768,13,Beginner,28
63768,1,Beginner,65
94101,17,Beginner,14
53087,20,Advanced,94
53087,14,Intermediate,32
53087,13,Advanced,29
80913,7,Intermediate,28
25767,6,Intermediate,79
14505,17,Intermediate,18
14505,12,Advanced,30
14505,10,Advanced,56
41551,15,Advanced,55
41551,11,Beginner,44
71369,20,Beginner,67
71369,17,Advanced,57
30874,10,Advanced,15
23960,4,Beginner,28
61641,8,Intermediate,67
61641,5,Advanced,12
16070,15,Advanced,7
95065,13,Intermediate,37
95065,3,Advanced,74
95065,11,Beginner,9
67471,13,Beginner,67
51125,11,Intermediate,40
15836,17,Beginner,61
15836,15,Beginner,92
15836,18,Intermediate,87
23045,7,Beginner,63
23045,13,Beginner,30
23045,4,Beginner,62
67822,4,Intermediate,44
67822,5,Advanced,30
67822,15,Advanced,60
24499,6,Advanced,49
24499,7,Advanced,15
24499,8,Beginner,75
79067,17,Intermediate,52
79067,18,Advanced,4
71175,11,Beginner,82
71175,19,Beginner,42
71175,1,Advanced,95
4092,3,Intermediate,70
3992,3,Intermediate,48
18577,3,Advanced,44
18577,18,Beginner,15
18577,12,Beginner,57
62015,1,Intermediate,72
62015,20,Intermediate,72
78749,6,Beginner,66
79654,16,Advanced,7
79654,20,Advanced,3
86958,6,Advanced,98
85183,18,Beginner,70
91767,14,Advanced,45
91767,19,Advanced,96
93555,20,Intermediate,2
93555,18,Intermediate,43
19677,20,Intermediate,21
72657,13,Advanced,23
72657,19,Intermediate,36
72657,17,Beginner,93
10832,7,Advanced,40
33073,2,Intermediate,61
33073,18,Beginner,78
33073,10,Intermediate,86
37655,10,Intermediate,38
37655,6,Advanced,95
37655,7,Beginner,56
94014,15,Advanced,38
19707,16,Intermediate,20
19707,20,Intermediate,39
19707,8,Intermediate,28
22813,6,Advanced,75
22813,7,Advanced,73
22813,14,Advanced,71
89654,6,Advanced,58
89654,15,Beginner,29
89654,8,Intermediate,53
1389,6,Beginner,73
1389,13,Advanced,28
14361,14,Beginner,14
1821,3,Beginner,40
90004,14,Advanced,56
90004,1,Intermediate,29
90004,2,Beginner,27
54175,2,Intermediate,35
54175,10,Advanced,73
54175,8,Intermediate,36
32784,9,Advanced,15
32784,20,Beginner,34
32784,17,Beginner,35
55250,10,Beginner,8
29533,14,Intermediate,10
29533,6,Intermediate,74
55553,20,Intermediate,74
55553,14,Beginner,11
55553,6,Advanced,86
44662,4,Intermediate,20
44662,11,Beginner,72
44662,1,Intermediate,32
93587,12,Beginner,84
79013,9,Beginner,90
79013,19,Advanced,63
54367,4,Intermediate,61
6369,1,Advanced,82
6369,13,Intermediate,45
23826,3,Advanced,13
23826,12,Advanced,49
23826,15,Beginner,50
4720,17,Intermediate,45
94994,1,Beginner,75
94994,10,Intermediate,52
94994,12,Intermediate,97
30798,14,Advanced,59
30798,20,Beginner,81
30798,15,Intermediate,96
82045,1,Intermediate,47
98301,11,Intermediate,5
98301,9,Intermediate,71
59715,17,Advanced,74
70993,17,Advanced,10
33971,8,Intermediate,32
33971,15,Advanced,14
5591,12,Advanced,97
5591,19,Intermediate,17
13026,1,Intermediate,20
54111,17,Advanced,54
97252,10,Advanced,65
97252,1,Advanced,98
25437,16,Intermediate,98
74766,12,Advanced,20
78656,13,Advanced,94
78656,20,Intermediate,69
78656,5,Intermediate,84
76996,1,Advanced,23
76996,9,Advanced,32
76996,19,Intermediate,98
63789,17,Intermediate,68
63789,6,Intermediate,21
24183,19,Advanced,93
24183,4,Intermediate,5
81927,4,Intermediate,35
81927,18,Intermediate,18
91157,11,Intermediate,59
91157,4,Advanced,25
29869,8,Intermediate,61
29869,18,Advanced,57
29869,15,Intermediate,47
64875,14,Beginner,48
84943,19,Advanced,66
84943,14,Beginner,20
84943,1,Advanced,13
6128,16,Beginner,6
6128,10,Beginner,100
14648,9,Intermediate,70
14648,12,Advanced,80
14648,14,Advanced,57
63460,19,Advanced,55
63460,4,Beginner,30
99376,9,Beginner,63
76821,17,Beginner,28
76821,7,Intermediate,53
76821,4,Intermediate,87
50734,17,Intermediate,0
50734,10,Intermediate,73
95374,14,Intermediate,31
95374,10,Advanced,34
82998,16,Beginner,53
82998,6,Advanced,93
1808,3,Beginner,63
1808,15,Advanced,31
88297,17,Intermediate,100
88297,20,Intermediate,37
93649,4,Advanced,87
42885,12,Advanced,83
42885,20,Intermediate,13
42885,8,Beginner,28
78955,9,Advanced,14
44774,16,Intermediate,6
64367,12,Beginner,10
64367,20,Intermediate,32
64367,10,Intermediate,69
82554,17,Intermediate,95
3287,9,Advanced,14
34953,6,Intermediate,56
42384,13,Beginner,7
42384,10,Intermediate,55
67540,19,Advanced,31
54138,15,Advanced,55
54138,16,Intermediate,58
54138,12,Intermediate,93
85341,18,Beginner,72
85341,6,Beginner,90
13380,8,Beginner,0
13380,6,Advanced,37
13380,3,Advanced,43
96610,5,Advanced,79
96610,2,Advanced,98
29718,20,Beginner,69
29718,1,Intermediate,64
29718,16,Advanced,52
82015,1,Intermediate,89
82015,14,Advanced,34
82015,8,Advanced,24
77028,19,Advanced,86
28597,8,Advanced,88
75150,7,Intermediate,92
75150,15,Intermediate,71
85912,3,Advanced,27
85912,9,Beginner,53
85912,13,Intermediate,77
77997,20,Intermediate,55
58493,9,Advanced,12
58493,4,Beginner,25
58493,19,Advanced,78
10479,5,Intermediate,66
10479,16,Intermediate,97
10479,19,Advanced,30
15502,1,Beginner,29
79769,10,Intermediate,53
46059,14,Beginner,71
46059,12,Intermediate,98
46059,7,Beginner,71
77076,13,Intermediate,5
50082,3,Advanced,16
50082,8,Advanced,62
13121,5,Beginner,93
13121,3,Beginner,91
45017,4,Advanced,89
45017,7,Intermediate,40
20988,20,Beginner,9
94907,18,Beginner,6
3662,6,Beginner,26
3662,20,Intermediate,30
3662,9,Beginner,47
2932,17,Advanced,21
2932,4,Beginner,100
2932,8,Beginner,71
15582,17,Intermediate,97
18384,15,Beginner,15
18384,12,Intermediate,49
18384,17,Beginner,50
80779,6,Beginner,98
98473,2,Advanced,46
98473,17,Advanced,46
62710,9,Beginner,38
62710,8,Intermediate,43
44369,1,Intermediate,15
44369,5,Beginner,58
55615,10,Intermediate,42
55615,7,Advanced,73
55615,2,Beginner,86
79487,20,Intermediate,3
79487,12,Advanced,88
79487,5,Beginner,47
80325,16,Advanced,38
80325,19,Intermediate,79
80325,4,Advanced,38
2519,5,Beginner,93
53750,13,Beginner,95
53750,7,Intermediate,38
53750,9,Beginner,32
7931,14,Advanced,1
7931,10,Beginner,79
73817,20,Intermediate,79
73817,12,Beginner,63
73817,2,Beginner,4
10178,4,Intermediate,93
10178,10,Intermediate,41
10178,9,Intermediate,44
65667,20,Advanced,41
70086,6,Intermediate,20
70086,11,Beginner,62
71442,12,Beginner,28
95254,5,Beginner,96
95254,4,Beginner,61
95254,8,Intermediate,88
73468,4,Intermediate,58
73468,13,Advanced,61
73468,2,Beginner,54
91435,2,Intermediate,78
96380,17,Beginner,21
96380,13,Intermediate,3
87526,16,Advanced,92
65770,17,Advanced,44
65770,18,Beginner,83
65770,5,Beginner,12
67853,12,Beginner,13
67853,2,Advanced,99
36847,16,Beginner,94
36847,7,Intermediate,9
6991,8,Intermediate,80
6991,12,Beginner,63
2874,7,Intermediate,32
75068,8,Beginner,51
14286,6,Intermediate,82
29804,13,Beginner,62
29804,16,Advanced,58
29804,15,Beginner,32
72576,19,Beginner,90
36569,7,Beginner,85
81310,16,Beginner,73
81310,11,Intermediate,6
41029,15,Intermediate,89
41029,6,Beginner,64
14350,17,Beginner,59
82810,20,Beginner,81
74765,1,Advanced,86
74765,16,Advanced,76
12763,4,Beginner,100
12763,1,Beginner,52
13226,11,Advanced,79
13226,7,Intermediate,81
13226,5,Intermediate,79
99249,3,Advanced,63
99249,17,Beginner,59
99249,20,Advanced,78
52913,17,Beginner,94
99567,12,Intermediate,20
99567,17,Advanced,97
99567,6,Beginner,31
72563,6,Intermediate,26
72563,18,Intermediate,67
61737,18,Beginner,25
61737,6,Advanced,17
13808,5,Advanced,31
40086,4,Intermediate,28
54516,14,Advanced,81
54516,12,Beginner,40
83951,4,Advanced,58
83951,17,Beginner,25
94937,2,Intermediate,79
94937,12,Intermediate,73
94937,20,Advanced,75
95225,14,Beginner,61
95225,15,Advanced,27
17645,7,Intermediate,70
17645,16,Intermediate,87
14617,14,Advanced,88
14617,4,Advanced,99
32201,1,Intermediate,73
32201,3,Beginner,1
32201,4,Advanced,77
65684,4,Intermediate,96
65684,15,Beginner,18
34010,12,Intermediate,57
34010,8,Advanced,46
34010,19,Intermediate,24
68674,9,Advanced,79
68674,1,Intermediate,84
11113,14,Beginner,75
11113,5,Intermediate,23
11113,3,Advanced,56
86520,5,Intermediate,79
8194,4,Intermediate,39
8194,8,Advanced,15
91786,8,Advanced,16
91786,17,Beginner,0
91786,13,Intermediate,58
13319,2,Beginner,15
13319,14,Intermediate,27
13319,4,Beginner,54
52761,11,Intermediate,88
52761,17,Intermediate,28
73072,16,Intermediate,17
50421,7,Beginner,95
50421,2,Advanced,0
50421,4,Beginner,32
89695,1,Intermediate,78
10908,4,Beginner,6
10908,7,Beginner,12
26154,10,Intermediate,73
26154,8,Advanced,39
26154,16,Beginner,63
67218,5,Beginner,65
28024,8,Advanced,55
28024,10,Intermediate,41
30109,1,Advanced,49
95902,14,Intermediate,78
95902,15,Advanced,68
95902,3,Advanced,24
45064,20,Intermediate,41
45064,12,Beginner,42
45064,1,Beginner,87
56258,9,Intermediate,83
17684,4,Advanced,74
17684,5,Intermediate,10
17684,9,Intermediate,35
5000,13,Advanced,15
5000,20,Advanced,99
5000,11,Advanced,20
96361,5,Intermediate,19
96361,13,Intermediate,55
29895,10,Beginner,37
29895,12,Advanced,64
99637,18,Intermediate,29
99637,19,Intermediate,24
83245,4,Advanced,23
83245,6,Beginner,0
67276,11,Advanced,72
73910,19,Advanced,93
73910,4,Intermediate,59
73910,5,Beginner,85
25594,3,Advanced,81
25594,14,Beginner,5
22725,5,Intermediate,78
22725,9,Beginner,25
96806,6,Beginner,29
96806,16,Advanced,64
96806,19,Advanced,77
76780,15,Intermediate,32
76780,10,Intermediate,87
43384,1,Advanced,50
48489,13,Intermediate,63
48489,1,Advanced,39
48489,6,Intermediate,99
89327,11,Intermediate,89
89327,4,Advanced,42
89327,15,Intermediate,79
18488,16,Intermediate,24
18488,1,Beginner,5
90659,16,Beginner,16
90659,4,Intermediate,15
74911,8,Intermediate,29
91254,7,Beginner,43
91254,9,Intermediate,66
91254,20,Advanced,10
13345,10,Intermediate,73
13345,7,Beginner,25
13345,18,Intermediate,14
52175,15,Intermediate,27
52175,19,Beginner,28
52175,5,Beginner,45
89718,8,Advanced,67
48884,6,Beginner,58
48884,11,Intermediate,20
48884,16,Intermediate,88
92032,13,Beginner,74
51778,16,Intermediate,47
51778,1,Advanced,47
48062,9,Advanced,0
81643,8,Intermediate,34
81643,20,Beginner,86
84219,5,Intermediate,48
12343,4,Intermediate,50
12343,19,Intermediate,44
12343,18,Advanced,64
24588,1,Advanced,66
24588,2,Advanced,31
24588,17,Beginner,27
51183,8,Intermediate,11
51183,2,Advanced,26
51183,10,Intermediate,31
23867,7,Beginner,35
23867,5,Beginner,55
23867,19,Beginner,20
21221,18,Intermediate,77
76197,5,Intermediate,33
76197,3,Intermediate,56
76197,10,Beginner,10
63749,14,Beginner,86
40030,10,Beginner,56
40030,16,Beginner,99
57986,2,Advanced,84
84085,4,Beginner,67
84085,18,Advanced,77
84085,1,Intermediate,25
15445,7,Advanced,19
27803,11,Intermediate,51
27803,10,Intermediate,12
27803,3,Beginner,27
49057,11,Intermediate,89
49057,16,Advanced,98
49057,19,Advanced,42
5092,15,Beginner,78
5092,20,Beginner,71
5092,5,Advanced,69
80091,9,Beginner,13
80091,6,Beginner,12
79843,12,Advanced,75
16713,7,Beginner,21
16713,20,Beginner,39
16713,11,Intermediate,12
19516,3,Advanced,13
69786,1,Beginner,87
69786,19,Advanced,39
69786,10,Advanced,1
51056,19,Beginner,92
51056,8,Advanced,11
90489,17,Beginner,35
20616,7,Intermediate,84
20616,6,Beginner,68
7272,11,Beginner,73
7272,1,Intermediate,33
67067,12,Intermediate,84
14028,5,Beginner,32
14028,14,Advanced,0
24729,12,Advanced,18
24729,1,Beginner,74
24729,17,Intermediate,88
51351,11,Beginner,54
37939,10,Beginner,29
37939,20,Intermediate,90
67766,2,Intermediate,21
91098,14,Beginner,70
91098,6,Advanced,85
82800,15,Advanced,77
99995,7,Intermediate,82
72930,4,Advanced,89
72930,18,Advanced,57
88973,9,Intermediate,47
88973,3,Beginner,1
14682,9,Advanced,80
14682,12,Beginner,34
13313,6,Intermediate,76
13313,17,Advanced,88
13313,12,Intermediate,82
12902,12,Intermediate,46
12902,17,Beginner,37
12902,4,Beginner,66
23444,16,Intermediate,76
43355,6,Beginner,20
36433,14,Intermediate,18
36433,15,Intermediate,33
36433,13,Intermediate,82
16069,5,Advanced,53
16069,19,Beginner,62
84369,13,Intermediate,69
96407,16,Advanced,59
67076,8,Intermediate,66
67076,11,Beginner,2
67076,16,Beginner,12
81017,12,Advanced,61
81017,9,Advanced,47
81017,7,Beginner,47
19549,15,Advanced,44
19549,2,Intermediate,38
19549,9,Intermediate,31
15417,5,Beginner,86
54758,4,Beginner,31
54758,10,Advanced,96
61523,7,Beginner,39
61523,18,Beginner,47
93420,17,Intermediate,43
53649,1,Beginner,32
86018,7,Beginner,55
86018,2,Advanced,67
17351,5,Advanced,29
17351,11,Beginner,64
17351,8,Intermediate,35
72597,1,Advanced,14
77605,11,Advanced,59
22212,13,Intermediate,63
53421,9,Beginner,57
53421,20,Intermediate,43
24266,5,Advanced,16
98727,11,Advanced,71
35978,13,Intermediate,24
35978,18,Advanced,99
35978,7,Intermediate,16
39312,13,Advanced,17
35060,12,Beginner,24
35060,16,Beginner,6
35060,17,Intermediate,30
35483,2,Beginner,89
88108,18,Beginner,8
48854,1,Beginner,61
66618,2,Beginner,85
66618,15,Intermediate,48
66618,14,Beginner,55
53146,1,Intermediate,98
53146,4,Intermediate,52
53146,5,Intermediate,14
75861,18,Advanced,28
75861,15,Advanced,48
75861,4,Advanced,20
85848,7,Intermediate,97
85848,5,Advanced,64
84585,8,Intermediate,48
84585,2,Beginner,19
84585,1,Advanced,72
7139,5,Advanced,38
7139,3,Advanced,42
7139,15,Intermediate,28
63052,3,Intermediate,86
86455,16,Intermediate,31
86455,17,Intermediate,8
86455,7,Beginner,37
24740,9,Advanced,90
48195,8,Beginner,19
48195,19,Intermediate,86
55431,5,Beginner,42
55431,17,Intermediate,76
17941,20,Advanced,21
59848,12,Advanced,12
59848,19,Advanced,31
49368,3,Intermediate,23
49368,11,Advanced,58
73050,19,Intermediate,6
73050,5,Intermediate,18
66606,1,Beginner,7
91697,19,Beginner,33
39166,19,Intermediate,54
39166,5,Intermediate,25
45873,7,Advanced,100
45873,8,Intermediate,31
45873,19,Advanced,84
96928,1,Intermediate,60
96928,8,Beginner,35
17426,18,Intermediate,30
17426,20,Advanced,76
47678,11,Beginner,67
47678,13,Beginner,16
47678,18,Beginner,96
66379,9,Advanced,15
