employee_id,skill_id,skill_level,skill_progress
89386,4,Beginner,100
89386,17,Intermediate,7
16607,18,Beginner,5
54150,11,Beginner,72
54150,10,Advanced,13
54150,18,Advanced,59
84938,9,Beginner,14
84938,5,Beginner,31
84938,7,Intermediate,4
4200,19,Intermediate,19
4200,12,Advanced,19
4200,18,Beginner,90
54944,3,Intermediate,99
54944,18,Advanced,16
95791,11,Intermediate,22
95791,5,Intermediate,18
46024,5,Advanced,39
46024,14,Advanced,41
71794,14,Beginner,48
71794,17,Beginner,12
54298,7,Intermediate,35
54298,12,Advanced,40
54298,5,Beginner,16
52979,6,Advanced,29
78776,19,Advanced,21
78776,11,Intermediate,34
61116,8,Intermediate,33
61116,20,Intermediate,90
22854,4,Advanced,19
22854,8,Intermediate,72
22854,6,Intermediate,45
91339,11,Beginner,47
91339,12,Intermediate,87
91339,14,Advanced,2
91643,20,Intermediate,41
91643,14,Intermediate,31
76724,9,Intermediate,49
76724,19,Intermediate,2
96204,12,Advanced,85
15733,12,Advanced,44
41886,19,Beginner,99
41886,6,Intermediate,33
39760,6,Beginner,3
39760,15,Beginner,58
81227,10,Intermediate,34
81227,5,Advanced,100
81227,3,Advanced,35
32330,5,Intermediate,99
32330,17,Beginner,81
32330,11,Intermediate,53
98697,9,Advanced,38
66963,15,Beginner,3
69994,16,Intermediate,66
43599,18,Beginner,0
43599,17,Beginner,20
76690,8,Beginner,4
76690,19,Intermediate,17
23785,17,Intermediate,66
23785,13,Intermediate,27
23785,15,Advanced,91
44970,2,Beginner,84
39231,4,Beginner,28
39231,17,Beginner,89
41860,18,Beginner,77
96138,4,Beginner,29
96138,9,Advanced,40
96138,6,Advanced,84
35251,16,Intermediate,62
35251,15,Beginner,70
35251,18,Beginner,46
87520,18,Advanced,14
87520,10,Advanced,16
29713,18,Beginner,60
29713,2,Intermediate,8
94703,12,Beginner,80
94703,19,Advanced,27
94703,11,Advanced,36
14834,8,Intermediate,32
68525,9,Intermediate,35
30336,12,Beginner,60
30336,17,Beginner,100
30336,5,Intermediate,36
25789,4,Advanced,95
25789,11,Advanced,100
25789,8,Beginner,67
27002,5,Beginner,98
27002,15,Beginner,19
75852,10,Advanced,28
23082,14,Advanced,82
23082,13,Beginner,12
23082,5,Beginner,62
26039,13,Advanced,79
26039,16,Beginner,47
68505,16,Intermediate,93
11039,4,Advanced,48
11039,12,Beginner,100
11039,2,Advanced,54
37171,3,Beginner,1
37171,14,Intermediate,67
37171,2,Advanced,34
70503,13,Beginner,52
30278,20,Intermediate,28
30278,3,Intermediate,1
30278,10,Advanced,34
72783,3,Intermediate,75
40857,20,Intermediate,54
40857,14,Intermediate,39
40857,16,Advanced,99
25862,2,Beginner,81
25862,14,Advanced,91
21928,19,Beginner,22
22718,18,Beginner,99
22718,8,Advanced,62
22718,15,Intermediate,72
80644,19,Advanced,67
21367,17,Intermediate,7
21367,18,Beginner,44
21367,19,Intermediate,97
65119,1,Advanced,39
31688,8,Intermediate,71
77816,14,Intermediate,83
67731,19,Advanced,51
67731,6,Beginner,68
67731,4,Intermediate,71
69637,15,Beginner,9
69637,19,Intermediate,75
69637,9,Advanced,33
8947,19,Beginner,77
8947,10,Intermediate,84
75628,3,Intermediate,33
47185,19,Beginner,70
12110,15,Beginner,29
12110,19,Beginner,81
12110,2,Beginner,66
13453,1,Advanced,68
13453,19,Intermediate,85
83706,16,Beginner,8
83706,19,Advanced,99
87149,10,Advanced,40
87149,18,Advanced,70
87149,17,Intermediate,45
13449,11,Beginner,21
13449,3,Beginner,33
19977,20,Advanced,38
19977,8,Beginner,14
63295,17,Beginner,40
63295,14,Intermediate,9
6032,4,Advanced,58
56762,9,Advanced,80
95987,15,Intermediate,3
95987,17,Advanced,93
81847,14,Beginner,41
81847,16,Advanced,40
76265,6,Intermediate,44
76265,11,Intermediate,52
45312,9,Advanced,95
60450,4,Beginner,73
66200,18,Intermediate,33
66200,15,Intermediate,64
66089,18,Intermediate,73
66089,15,Beginner,67
66089,1,Advanced,10
40906,15,Advanced,40
94964,17,Intermediate,5
94964,7,Beginner,98
34538,6,Advanced,82
34538,8,Intermediate,3
67600,6,Advanced,12
18861,7,Intermediate,75
18861,9,Intermediate,51
25293,17,Intermediate,88
68099,6,Intermediate,68
68099,16,Intermediate,86
68099,2,Intermediate,56
2727,7,Beginner,33
2727,10,Intermediate,75
86750,2,Intermediate,97
86750,17,Beginner,24
13862,4,Beginner,85
89765,3,Intermediate,33
89765,2,Beginner,97
7901,3,Advanced,54
7901,20,Beginner,100
7901,19,Advanced,32
76327,10,Intermediate,68
76327,5,Beginner,30
76327,7,Beginner,50
60185,9,Intermediate,82
60185,14,Advanced,36
60185,17,Intermediate,34
64923,10,Advanced,50
64923,17,Advanced,65
64923,20,Intermediate,14
52281,19,Intermediate,58
52281,20,Advanced,24
52281,7,Intermediate,0
86335,4,Beginner,11
83108,2,Intermediate,71
83108,14,Advanced,41
48478,11,Intermediate,40
48478,16,Advanced,4
64369,12,Beginner,34
64369,20,Intermediate,63
64369,17,Beginner,25
51545,9,Beginner,34
51545,2,Advanced,64
51545,13,Beginner,96
14705,1,Beginner,92
14705,7,Beginner,47
53273,15,Beginner,18
53273,13,Advanced,95
38431,5,Beginner,19
38431,15,Intermediate,50
39636,16,Intermediate,70
46448,5,Beginner,83
46448,12,Advanced,74
46448,1,Intermediate,30
27973,18,Beginner,86
27973,4,Advanced,71
27973,3,Intermediate,64
87667,13,Intermediate,62
87667,1,Beginner,25
87667,10,Beginner,76
43373,7,Advanced,72
58105,12,Advanced,2
46863,3,Intermediate,39
46863,6,Intermediate,81
51064,15,Advanced,72
51064,5,Advanced,62
69494,19,Advanced,80
7062,3,Advanced,0
7062,14,Advanced,3
7847,20,Beginner,61
7847,14,Intermediate,93
7847,3,Intermediate,31
63579,9,Intermediate,49
63579,5,Advanced,72
63579,7,Advanced,2
24920,19,Beginner,27
19679,15,Intermediate,83
19679,2,Advanced,32
59122,2,Intermediate,78
59122,14,Intermediate,20
59122,5,Beginner,69
15921,4,Intermediate,54
15921,8,Advanced,52
30944,2,Beginner,11
30944,3,Beginner,19
69925,4,Beginner,57
69925,3,Advanced,32
11572,10,Advanced,83
17366,6,Advanced,73
17366,9,Intermediate,56
17366,12,Intermediate,41
20158,16,Intermediate,60
20158,14,Beginner,3
33755,13,Intermediate,38
33755,3,Intermediate,4
33755,4,Advanced,25
72354,14,Beginner,32
72354,17,Beginner,73
72354,4,Advanced,3
22246,4,Advanced,40
17206,4,Intermediate,30
21606,1,Beginner,91
21606,2,Intermediate,52
61629,8,Beginner,44
61629,2,Beginner,62
51758,3,Intermediate,20
51758,12,Intermediate,1
51758,10,Advanced,87
87174,6,Advanced,95
87174,20,Advanced,43
23852,6,Intermediate,99
79804,3,Beginner,57
75226,13,Intermediate,20
75226,19,Intermediate,79
75226,4,Advanced,14
76668,19,Intermediate,30
49848,10,Advanced,45
49848,18,Advanced,81
77308,16,Advanced,61
77308,13,Beginner,35
28014,1,Intermediate,25
55600,20,Beginner,65
14127,9,Intermediate,39
14127,15,Advanced,46
83970,12,Intermediate,8
83970,18,Intermediate,30
83970,1,Beginner,49
29976,9,Beginner,76
29976,19,Intermediate,66
57763,19,Beginner,75
57763,9,Advanced,20
46625,13,Advanced,24
46625,7,Beginner,92
95691,4,Beginner,96
95691,9,Advanced,10
95691,2,Advanced,77
59736,6,Beginner,14
59736,18,Beginner,22
59736,20,Intermediate,16
28328,18,Intermediate,0
68937,4,Beginner,82
68937,19,Advanced,26
68937,9,Advanced,50
87737,8,Beginner,1
87737,4,Intermediate,81
58653,5,Advanced,30
58653,12,Beginner,54
58653,11,Intermediate,45
1624,5,Advanced,39
1624,13,Beginner,21
1624,3,Intermediate,96
76383,10,Intermediate,94
76383,9,Advanced,4
76383,2,Advanced,39
45926,4,Advanced,99
57084,20,Beginner,90
57084,2,Beginner,26
57084,7,Beginner,56
19567,2,Intermediate,25
19567,7,Intermediate,46
19567,14,Advanced,17
45876,6,Advanced,19
45876,3,Intermediate,18
45876,10,Advanced,71
57221,4,Advanced,8
57221,19,Beginner,50
57221,12,Intermediate,32
68373,6,Advanced,52
68373,10,Advanced,77
68373,9,Beginner,2
99497,7,Beginner,42
20542,20,Advanced,90
20542,12,Advanced,36
20542,14,Intermediate,58
69542,11,Beginner,26
69542,10,Intermediate,82
69542,19,Beginner,71
31605,11,Intermediate,78
31605,15,Beginner,58
31605,19,Beginner,88
75454,15,Advanced,44
75454,9,Advanced,53
75454,13,Beginner,39
20041,9,Intermediate,32
20041,15,Intermediate,44
91751,16,Advanced,41
91751,9,Advanced,36
29388,12,Intermediate,96
29388,14,Beginner,29
29388,5,Beginner,51
84524,9,Intermediate,6
84524,2,Beginner,48
84524,18,Intermediate,62
7269,13,Intermediate,47
61798,5,Intermediate,41
61798,14,Intermediate,74
1429,16,Advanced,57
1429,2,Intermediate,84
14662,1,Beginner,18
48442,15,Intermediate,16
48442,8,Advanced,45
35106,18,Intermediate,74
35106,5,Intermediate,7
35106,7,Beginner,20
8349,17,Beginner,42
8349,19,Intermediate,89
8349,12,Advanced,62
62752,4,Beginner,29
81557,10,Beginner,44
81557,16,Beginner,22
79703,5,Advanced,24
26877,15,Intermediate,8
26877,5,Beginner,80
27520,6,Beginner,92
27520,14,Advanced,32
27520,3,Advanced,9
13914,13,Beginner,25
13914,3,Beginner,55
19966,7,Advanced,56
19966,16,Intermediate,89
67370,7,Advanced,20
16449,20,Beginner,100
6641,15,Intermediate,21
6641,19,Advanced,87
82073,17,Advanced,59
82073,9,Advanced,52
82073,8,Beginner,71
69760,18,Intermediate,1
43647,8,Beginner,58
43647,1,Intermediate,46
91662,20,Advanced,28
91662,18,Beginner,36
88241,9,Beginner,48
88241,7,Beginner,74
33325,17,Advanced,12
10767,16,Beginner,99
10767,11,Intermediate,54
80425,8,Intermediate,57
82266,10,Advanced,24
82266,20,Advanced,82
82266,6,Advanced,70
54544,17,Intermediate,97
19296,5,Advanced,20
19296,15,Intermediate,40
19296,14,Advanced,9
74785,19,Advanced,41
29471,17,Beginner,65
29471,10,Intermediate,70
29471,11,Advanced,29
84881,11,Intermediate,42
84881,8,Advanced,64
25606,10,Advanced,9
25606,8,Beginner,2
25606,11,Beginner,45
60424,11,Intermediate,17
60424,5,Beginner,31
63267,12,Beginner,26
48012,9,Advanced,98
78651,16,Advanced,1
78651,7,Advanced,39
78651,19,Intermediate,43
53574,16,Advanced,17
95636,6,Beginner,58
95636,2,Intermediate,31
95636,18,Beginner,64
48650,8,Intermediate,6
48650,10,Beginner,72
48650,20,Advanced,30
17448,15,Intermediate,30
92276,4,Advanced,73
33807,13,Beginner,59
33807,8,Beginner,11
60816,2,Intermediate,69
60816,4,Advanced,60
60835,10,Beginner,7
79937,3,Beginner,97
79937,19,Advanced,56
76888,12,Intermediate,14
40081,4,Beginner,79
40081,13,Advanced,21
89420,18,Advanced,95
89420,19,Beginner,20
89420,10,Beginner,35
8027,6,Beginner,13
8027,16,Advanced,51
8027,19,Beginner,51
19363,17,Advanced,59
87141,2,Advanced,95
2569,2,Advanced,79
38405,17,Beginner,36
89989,14,Beginner,73
97671,4,Intermediate,17
97671,11,Beginner,85
97671,13,Beginner,96
68402,5,Advanced,7
68402,7,Beginner,34
89244,12,Beginner,68
89244,15,Advanced,24
89244,8,Intermediate,72
50707,14,Beginner,55
68391,12,Beginner,85
68391,7,Advanced,12
68391,18,Advanced,21
3944,19,Beginner,65
3944,17,Intermediate,97
60719,6,Advanced,48
60719,12,Intermediate,50
60719,20,Intermediate,71
50369,13,Beginner,20
6055,7,Intermediate,83
6055,3,Intermediate,22
2566,3,Advanced,29
2566,16,Beginner,41
2566,15,Beginner,88
4295,15,Beginner,62
19616,8,Beginner,15
19616,5,Beginner,40
19616,12,Advanced,3
68074,6,Intermediate,89
30965,1,Beginner,5
30965,9,Advanced,9
89528,13,Beginner,4
89528,14,Beginner,24
89528,11,Advanced,3
74878,1,Advanced,17
74878,3,Beginner,75
93807,5,Beginner,40
52002,4,Beginner,89
52002,5,Intermediate,36
52002,19,Advanced,54
88832,5,Advanced,20
88832,8,Intermediate,38
62512,2,Advanced,67
76088,19,Advanced,29
76088,17,Advanced,4
67806,6,Advanced,14
67806,13,Beginner,95
92998,7,Intermediate,2
93533,16,Intermediate,26
93533,15,Intermediate,16
81455,3,Advanced,7
81455,16,Intermediate,83
81455,15,Beginner,97
80879,14,Intermediate,80
80879,11,Advanced,5
80879,16,Advanced,81
97403,11,Intermediate,25
66903,2,Beginner,46
87782,7,Intermediate,14
87782,17,Advanced,99
87782,8,Beginner,0
50162,8,Intermediate,7
50162,10,Advanced,56
50162,19,Beginner,20
86761,8,Intermediate,9
86761,10,Intermediate,74
47169,7,Advanced,51
47169,10,Beginner,96
47169,20,Intermediate,29
10183,7,Advanced,12
10183,15,Intermediate,77
10183,1,Intermediate,25
75037,1,Beginner,10
75037,5,Beginner,70
75037,20,Intermediate,78
93419,16,Intermediate,85
13567,14,Advanced,74
13567,19,Beginner,44
13567,8,Intermediate,63
52430,14,Beginner,95
52430,1,Intermediate,43
52430,13,Beginner,54
59278,16,Beginner,31
59278,7,Advanced,60
59278,3,Beginner,70
60881,15,Advanced,12
60881,3,Advanced,46
60881,6,Intermediate,62
55011,8,Intermediate,60
55011,7,Intermediate,32
55011,6,Intermediate,80
42412,11,Advanced,53
42412,8,Advanced,71
42412,6,Intermediate,85
3606,15,Intermediate,56
3606,11,Advanced,23
46794,15,Advanced,0
16341,1,Intermediate,4
16341,5,Beginner,51
28372,7,Beginner,14
28372,8,Intermediate,84
11329,6,Intermediate,7
50308,9,Beginner,75
50308,6,Beginner,25
50308,4,Beginner,90
10151,2,Advanced,74
10151,14,Beginner,28
29892,3,Advanced,24
29892,20,Advanced,80
51308,6,Beginner,6
24461,14,Beginner,56
18445,7,Beginner,65
99175,11,Beginner,3
99175,8,Advanced,70
6573,8,Beginner,80
9989,17,Intermediate,21
9989,1,Beginner,58
34013,7,Advanced,30
34013,6,Intermediate,20
80634,11,Intermediate,38
2041,10,Intermediate,79
2041,6,Intermediate,41
2041,2,Beginner,25
69414,12,Advanced,53
69414,20,Advanced,33
69414,1,Advanced,30
64699,12,Intermediate,59
64699,19,Beginner,93
35130,16,Advanced,30
35130,8,Beginner,96
43228,7,Beginner,56
68166,8,Intermediate,31
68166,19,Intermediate,25
26617,7,Intermediate,24
26617,15,Beginner,95
92556,3,Beginner,28
55805,17,Intermediate,3
55805,19,Advanced,66
55805,13,Advanced,69
27275,18,Intermediate,54
27275,14,Intermediate,78
47241,6,Advanced,32
47241,20,Intermediate,0
47241,18,Intermediate,41
16755,1,Intermediate,59
16755,7,Beginner,76
8238,10,Advanced,58
25530,14,Advanced,83
25530,18,Advanced,27
25530,11,Intermediate,68
31735,12,Beginner,94
31735,14,Beginner,48
31735,4,Advanced,8
14993,8,Beginner,90
14993,14,Intermediate,40
14993,18,Advanced,67
56775,9,Advanced,48
56775,19,Beginner,47
56775,13,Advanced,16
5457,13,Intermediate,38
5457,18,Intermediate,27
57526,6,Advanced,10
57526,13,Beginner,5
57526,4,Intermediate,18
65639,9,Intermediate,73
78454,14,Advanced,97
94872,6,Beginner,26
94872,3,Beginner,30
94872,19,Advanced,15
36179,12,Advanced,10
36179,10,Advanced,18
36179,15,Beginner,73
58145,11,Advanced,85
58145,3,Intermediate,6
58145,13,Intermediate,90
31619,11,Advanced,62
31619,2,Beginner,58
31619,8,Beginner,48
50035,11,Advanced,20
45405,20,Advanced,4
45405,13,Intermediate,70
28435,16,Advanced,94
81693,5,Advanced,16
81693,2,Advanced,92
68897,16,Intermediate,25
93811,19,Beginner,71
93811,10,Beginner,5
93811,18,Beginner,3
9893,13,Intermediate,36
93123,5,Advanced,49
93123,13,Advanced,75
93123,19,Beginner,6
59214,4,Beginner,55
59214,17,Beginner,22
74520,1,Advanced,64
74520,3,Intermediate,60
55983,4,Advanced,48
55983,12,Intermediate,25
55983,20,Intermediate,88
16508,20,Intermediate,2
82357,14,Beginner,79
82357,19,Beginner,14
32749,6,Advanced,55
32749,12,Advanced,5
37288,15,Beginner,21
37288,17,Advanced,16
74961,18,Intermediate,12
74961,10,Intermediate,20
91817,7,Beginner,96
91817,19,Intermediate,31
91817,4,Beginner,69
74447,5,Beginner,8
74447,11,Intermediate,50
59921,18,Beginner,82
59921,20,Advanced,77
59921,4,Advanced,45
61893,2,Intermediate,77
45728,12,Intermediate,60
48117,3,Beginner,95
11733,16,Intermediate,36
11733,10,Intermediate,37
11733,17,Advanced,71
13202,3,Beginner,79
38691,12,Advanced,87
38691,1,Advanced,39
38691,4,Intermediate,88
72433,1,Advanced,49
72433,4,Intermediate,88
28615,14,Beginner,86
28615,1,Beginner,63
27673,11,Beginner,40
57996,4,Beginner,91
57996,13,Intermediate,42
64562,11,Beginner,67
64562,19,Intermediate,98
5940,14,Beginner,23
92468,19,Advanced,27
92468,13,Advanced,96
33762,15,Intermediate,85
39967,13,Intermediate,34
39967,2,Beginner,2
28531,15,Intermediate,8
28531,3,Intermediate,36
10033,8,Beginner,67
35393,6,Intermediate,100
35393,10,Advanced,46
64192,17,Beginner,12
64192,1,Beginner,92
64192,7,Beginner,4
95904,13,Advanced,92
95904,5,Advanced,74
81913,8,Advanced,21
96638,20,Intermediate,36
96638,4,Intermediate,14
96638,19,Intermediate,20
14374,9,Advanced,87
14374,6,Beginner,26
74663,16,Beginner,54
28404,12,Intermediate,33
28404,16,Advanced,95
28404,3,Advanced,27
19065,17,Advanced,26
64756,13,Intermediate,9
22314,6,Intermediate,94
22314,12,Beginner,86
55759,20,Intermediate,40
55759,17,Advanced,7
91001,2,Advanced,100
91001,3,Advanced,17
93825,5,Beginner,47
13672,15,Beginner,0
13672,6,Advanced,72
99403,2,Intermediate,100
51044,1,Advanced,55
51044,5,Advanced,81
75789,8,Advanced,82
33745,20,Beginner,98
33745,18,Advanced,0
45265,2,Beginner,90
45265,11,Beginner,11
3387,17,Advanced,62
3387,3,Beginner,98
81015,10,Intermediate,66
81015,4,Advanced,18
44629,1,Advanced,32
35471,20,Advanced,45
35471,3,Intermediate,76
35471,17,Beginner,70
4084,11,Intermediate,13
4084,18,Advanced,6
4084,6,Intermediate,41
31220,10,Intermediate,98
31220,18,Intermediate,77
7857,16,Advanced,55
7857,20,Intermediate,71
68415,3,Intermediate,58
13009,16,Beginner,2
13009,10,Advanced,68
13009,2,Intermediate,27
47526,20,Intermediate,7
20617,9,Beginner,30
20617,16,Advanced,27
20617,14,Beginner,70
72301,7,Intermediate,52
72301,9,Beginner,20
35911,7,Advanced,56
35911,20,Intermediate,59
3038,10,Advanced,25
3038,14,Beginner,100
3038,2,Beginner,82
70802,11,Beginner,95
70802,14,Beginner,41
30073,19,Intermediate,81
30073,14,Advanced,89
30073,15,Beginner,40
62790,15,Beginner,87
13925,11,Intermediate,59
13925,14,Advanced,53
13925,13,Intermediate,34
15109,17,Intermediate,98
55809,11,Advanced,99
55809,6,Intermediate,55
55809,16,Beginner,48
72225,9,Advanced,69
72225,1,Advanced,75
28215,10,Advanced,34
28215,12,Intermediate,83
81937,9,Beginner,2
81937,4,Beginner,16
81937,10,Intermediate,15
41083,1,Beginner,8
41083,8,Beginner,7
41083,5,Advanced,31
66387,20,Beginner,31
66387,1,Advanced,18
83825,18,Beginner,99
83825,16,Advanced,28
83825,4,Beginner,69
35801,11,Beginner,61
35801,17,Beginner,12
48446,12,Intermediate,1
48446,1,Advanced,67
48446,9,Beginner,88
68143,17,Advanced,62
51143,20,Intermediate,18
51143,4,Advanced,39
51143,15,Advanced,57
57943,5,Intermediate,32
57943,14,Beginner,21
57943,6,Beginner,53
17012,7,Advanced,50
17012,9,Beginner,67
39268,15,Beginner,52
39268,18,Advanced,48
39268,11,Advanced,29
16943,20,Intermediate,95
69402,17,Beginner,21
69402,14,Beginner,61
85695,10,Intermediate,73
85695,13,Advanced,30
85695,2,Advanced,43
29020,17,Advanced,94
24971,5,Intermediate,35
24971,17,Beginner,69
61822,3,Beginner,76
61822,19,Beginner,44
61822,4,Beginner,23
32302,14,Advanced,3
32302,5,Advanced,86
32302,16,Intermediate,97
76709,16,Advanced,55
13644,1,Intermediate,8
13644,16,Beginner,53
14896,15,Advanced,24
14896,14,Intermediate,95
14896,20,Beginner,35
11919,16,Beginner,71
42783,7,Intermediate,30
42783,13,Beginner,95
42783,15,Advanced,91
77366,16,Advanced,2
77366,14,Beginner,30
77644,4,Intermediate,54
44952,7,Intermediate,79
23172,12,Intermediate,22
23172,16,Advanced,61
23172,4,Advanced,15
51802,18,Advanced,85
51802,3,Intermediate,47
13160,18,Intermediate,24
13160,14,Advanced,24
13160,20,Beginner,71
8943,6,Intermediate,9
8943,19,Beginner,41
61643,20,Intermediate,30
61643,19,Intermediate,57
61643,15,Intermediate,76
1420,17,Beginner,12
87863,2,Intermediate,68
87863,9,Intermediate,83
87863,3,Beginner,57
90981,3,Intermediate,41
6749,5,Advanced,22
70034,18,Intermediate,75
72972,5,Beginner,0
21426,19,Intermediate,73
21426,9,Beginner,98
21426,12,Advanced,22
31866,13,Beginner,20
18707,2,Intermediate,40
18707,5,Intermediate,90
49000,16,Beginner,52
49000,7,Advanced,46
49000,1,Intermediate,65
64796,9,Intermediate,87
13191,12,Intermediate,47
44085,17,Beginner,47
10408,10,Intermediate,46
10408,12,Beginner,11
10408,7,Beginner,49
49091,11,Intermediate,25
20678,13,Beginner,44
20678,19,Advanced,45
20678,7,Advanced,87
62480,5,Beginner,73
62480,3,Intermediate,13
62480,14,Intermediate,26
75141,8,Intermediate,51
75141,18,Advanced,54
85518,4,Advanced,93
32305,19,Beginner,8
28097,1,Beginner,67
28097,16,Intermediate,100
28097,7,Advanced,31
61346,17,Beginner,30
61346,11,Intermediate,87
61346,3,Advanced,85
64619,11,Intermediate,73
64619,19,Advanced,83
1280,18,Beginner,51
1280,5,Beginner,72
1280,17,Advanced,8
26309,9,Intermediate,78
26309,5,Beginner,53
42444,11,Intermediate,64
28361,3,Intermediate,16
28361,9,Intermediate,28
60846,6,Beginner,4
60846,15,Beginner,70
60846,3,Beginner,34
98933,3,Advanced,17
98933,19,Advanced,43
98933,6,Advanced,65
79894,1,Advanced,73
79894,6,Intermediate,28
99863,1,Advanced,11
99863,5,Beginner,65
49530,16,Advanced,23
49530,5,Intermediate,55
47671,3,Advanced,81
22703,11,Beginner,47
22703,16,Advanced,65
22703,10,Advanced,88
85056,3,Advanced,40
58295,3,Intermediate,43
58295,14,Advanced,49
58295,8,Intermediate,94
81413,2,Intermediate,73
29308,8,Intermediate,21
29308,16,Beginner,26
1180,1,Beginner,77
1180,15,Beginner,80
39568,16,Advanced,90
39568,12,Beginner,74
6159,9,Intermediate,8
6159,17,Intermediate,97
6159,8,Beginner,6
48474,6,Intermediate,63
48474,1,Beginner,19
29804,8,Beginner,98
29804,16,Beginner,91
38989,17,Advanced,52
7054,4,Beginner,60
26193,10,Intermediate,66
26193,12,Beginner,32
26193,8,Advanced,25
17519,4,Beginner,93
17519,15,Beginner,43
17519,11,Advanced,44
87202,2,Advanced,11
87202,8,Beginner,24
87202,6,Beginner,37
90657,10,Beginner,52
90657,3,Beginner,17
90657,18,Beginner,71
74307,7,Beginner,29
35517,14,Intermediate,37
35517,20,Beginner,18
56883,10,Advanced,98
35366,14,Advanced,99
59560,12,Beginner,90
59560,6,Beginner,37
59560,11,Advanced,69
8492,18,Intermediate,76
81676,13,Advanced,18
81676,19,Advanced,17
3881,9,Beginner,72
3881,17,Advanced,47
12083,6,Intermediate,75
71831,8,Advanced,46
71831,3,Beginner,34
6660,17,Advanced,83
27760,9,Beginner,29
27760,10,Advanced,47
27760,8,Advanced,42
15620,2,Beginner,64
93287,19,Advanced,38
93287,7,Intermediate,68
23425,4,Beginner,91
23425,18,Advanced,47
50506,14,Intermediate,1
36294,15,Intermediate,26
36294,18,Intermediate,90
36294,19,Beginner,13
89851,9,Beginner,72
89851,2,Advanced,13
64043,8,Advanced,17
64043,13,Advanced,63
69161,17,Beginner,31
32627,20,Advanced,95
16991,7,Advanced,14
36400,13,Intermediate,27
36400,20,Intermediate,55
36400,14,Intermediate,24
61265,4,Advanced,22
55657,20,Beginner,12
55657,1,Intermediate,12
55657,6,Advanced,89
91800,17,Intermediate,94
25561,19,Intermediate,95
25561,7,Intermediate,68
25561,8,Intermediate,47
28943,9,Advanced,18
66992,7,Intermediate,88
66992,14,Intermediate,87
66992,18,Beginner,24
56555,11,Beginner,54
56555,18,Advanced,84
16218,5,Advanced,37
16218,2,Advanced,59
16218,3,Advanced,40
92008,2,Intermediate,15
92008,18,Beginner,100
72199,6,Advanced,33
72199,2,Advanced,69
77388,17,Beginner,5
77388,12,Advanced,21
4218,5,Beginner,64
4218,16,Beginner,71
4218,7,Beginner,62
18111,8,Advanced,65
18111,20,Advanced,46
51242,20,Beginner,10
51242,9,Beginner,98
99594,7,Beginner,20
99594,4,Beginner,72
99594,8,Beginner,57
6476,8,Advanced,26
6476,7,Beginner,16
18150,2,Intermediate,34
18150,8,Advanced,73
18150,10,Advanced,96
3263,4,Intermediate,6
94986,3,Beginner,26
55960,15,Beginner,31
55960,9,Advanced,41
55960,6,Intermediate,76
40924,2,Beginner,83
43916,12,Advanced,31
43916,2,Beginner,67
83185,18,Advanced,82
90874,11,Advanced,31
90874,2,Intermediate,75
40331,15,Beginner,23
48816,12,Intermediate,72
48816,1,Intermediate,32
48816,15,Advanced,50
27180,8,Advanced,83
64941,1,Beginner,60
64941,9,Advanced,81
38119,5,Advanced,73
38119,20,Advanced,13
38119,2,Advanced,2
2321,1,Advanced,76
4468,15,Intermediate,6
20909,16,Beginner,62
42925,5,Intermediate,83
42925,7,Advanced,45
42925,9,Beginner,50
47643,5,Intermediate,9
11694,4,Intermediate,45
11694,19,Intermediate,3
16505,7,Beginner,49
16505,19,Advanced,56
16505,2,Advanced,3
75700,1,Beginner,19
75700,19,Intermediate,6
6459,19,Beginner,77
60833,15,Advanced,43
60833,17,Advanced,6
27654,3,Beginner,3
27654,12,Beginner,87
77751,6,Advanced,17
77751,18,Intermediate,26
81077,12,Advanced,99
81077,1,Advanced,39
81077,2,Advanced,2
37744,12,Advanced,74
70592,13,Advanced,79
70592,4,Beginner,11
70592,11,Beginner,46
62204,10,Advanced,0
62204,12,Advanced,78
56970,15,Advanced,17
56970,9,Advanced,20
41905,3,Intermediate,54
87121,14,Advanced,50
65901,20,Advanced,55
65901,4,Intermediate,41
65901,5,Beginner,6
28517,8,Intermediate,96
28517,14,Intermediate,88
28517,1,Advanced,3
19989,1,Advanced,24
97477,7,Beginner,49
36406,15,Advanced,12
99180,19,Intermediate,27
82012,4,Advanced,80
82012,5,Beginner,54
82012,8,Beginner,89
50587,20,Intermediate,56
50587,18,Beginner,69
50587,10,Advanced,58
6960,18,Advanced,54
6960,16,Intermediate,54
87571,4,Advanced,10
87571,8,Beginner,55
35162,7,Advanced,45
35162,9,Intermediate,50
3802,3,Beginner,69
3802,4,Advanced,64
3802,11,Advanced,53
64705,18,Advanced,93
64705,19,Advanced,59
64705,11,Advanced,43
24769,7,Beginner,10
30842,15,Advanced,21
60547,2,Advanced,6
90269,18,Intermediate,82
36836,13,Advanced,28
60605,9,Intermediate,69
60605,13,Advanced,50
60605,16,Beginner,8
88887,15,Beginner,60
88887,5,Intermediate,78
88887,8,Advanced,31
17625,7,Beginner,37
17625,13,Intermediate,10
97890,12,Intermediate,11
77068,15,Beginner,95
77068,7,Beginner,20
15936,6,Advanced,53
38379,10,Advanced,41
38379,17,Beginner,55
24460,16,Intermediate,88
24460,2,Intermediate,19
24460,12,Intermediate,20
65180,1,Beginner,63
65180,19,Advanced,89
65180,13,Intermediate,46
16306,1,Advanced,99
